district,relationship,politician_edu,politican_rel,mar_status,resp_caste_cat,resp_jati,caste_sc,wm_bef,wm_years,wm_familybefore,wm_familyyears,pol_infamily,self_emp,inc_sor,govt_empinfam,wm_train,wm_app,wm_app_use,wm_watersupply,wm_moneycol,whatsapp,whatsapp_number,whatsapp_self,message,wm_wagroup,join_interestyesno,join_interest,sc_group,scheme_noproblem,scheme_problem,citiprbrt,phone_mukhiya,phone_scret,phone_bpro,phone_lasttimebpro,phone_bdo,phone_lasttimebdo,interaction_gp,candidate_gp_count,interaction_block,candidate_block_count,interaction_samedist,candidate_samedist_count,interaction_outside,candidate_outside_count,acctrt,awasrt,naligalirt,naljalrt,pdsrt,pensionrt,solarlightrt,schknwrt,schconfirt,polpref_self,pol_party_part,polpref_supportelec,t_dummy
मधुबनी,Self,Undergrad,Hindu,Married,GEN,ब्राह्मण,No,No,,No,,Yes,Yes,Service (pvt),No,No,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,No work done,Nal Jal,2,Yes,No,No,Didn't speak,No,Didn't speak,Yes,3,No,0,No,0,No,0,3,2,0,0,0,0,2,2,0,Yes,Yes,No,Treatment
मधुबनी,Self,Std 5,Hindu,Married,SC,"SC/6/चमार, मोची",Yes,No,,Yes,1,No,Yes,HH service business,No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, as i receive the message",No,No,,,Nali gali,No Problem faced,2,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,2,Yes,1,No,0,No,0,0,2,0,0,0,0,3,1,0,Yes,Yes,Yes,Treatment
मधुबनी,Self,Std 8,Hindu,Married,SC,"SC/20/पान, स्वासी",Yes,Yes,2,No,,No,Yes,Work on leased,No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,2,Nali gali,No work done,1,Yes,Yes,No,Didn't speak,Yes,Didn't speak,Yes,2,No,0,No,0,No,0,3,4,4,0,0,0,4,3,1,Yes,Yes,No,Spillover
मधुबनी,Self,Std 10,Hindu,Married,SC,"SC/20/पान, स्वासी",Yes,No,,No,,No,Yes,NonAgri labor,No,No,No,,PHED,,Yes,same number,No,"Yes, once or twice in a day",No,Yes,same GP,2,No work done,No work done,0,Yes,Yes,No,Didn't remember,No,Didn't speak,No,0,No,0,No,0,No,0,1,3,4,0,0,0,0,0,0,No,No,No,Treatment
मधुबनी,Child,Undergrad,Hindu,Married,EBC,BC-1/53/बिन्द,No,No,,No,,No,No,Work on leased,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,No work done,No work done,0,Yes,Yes,No,Didn't speak,Yes,Didn't speak,Yes,2,No,0,No,0,Yes,1,6,4,0,0,0,0,4,3,0,No,No,No,Spillover
मधुबनी,Self,Std 5,Hindu,Married,GEN,ब्राह्मण,No,Yes,3,No,,No,Yes,Work on agri,No,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,,Others,Mnrega,1,No,No,No,More than 6 months,No,More than 6 months,Yes,2,No,0,No,0,No,0,6,4,0,0,0,0,3,2,1,No,No,No,Treatment
मधुबनी,Spouse,Std 5,Hindu,Married,SC,SC/18/मुसहर,Yes,No,,No,,No,Yes,NonAgri labor,No,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,2,No work done,No work done,0,No,No,No,Didn't speak,No,Didn't speak,Yes,2,No,0,No,0,No,0,2,1,0,0,0,0,2,4,0,Yes,No,No,Control
मधुबनी,Spouse,Std 9,Hindu,Married,EBC,BC-1/7/केवट (कउट),No,Yes,1,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,Nali gali,No Problem faced,1,Yes,Yes,Yes,Lst month,Yes,Lst month,Yes,2,No,0,No,0,No,0,4,4,0,0,0,0,4,3,1,Yes,No,No,Control
मधुबनी,Self,Std 10,Hindu,Married,SC,SC/9/धोबी,Yes,Yes,1,No,,No,Yes,NonAgri labor,No,Yes,Yes,Yes,Nal Jal,Yes,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,2,Nal Jal,No Problem faced,1,Yes,Yes,No,Didn't speak,Yes,Last 6 months,Yes,3,No,0,No,0,No,0,6,3,6,0,0,0,4,3,0,No,No,No,Treatment
मधुबनी,Self,Postgard,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,Yes,1,No,Yes,HH business,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,Nal Jal,4,Yes,Yes,No,Didn't speak,No,Last 2-3 months,Yes,3,Yes,1,No,0,No,0,6,2,0,0,0,0,3,4,2,No,No,No,Control
मधुबनी,Child,Std 10,Muslim,Unmarried,EBC,BC-1/94/मोमिन (मुस्लिम) (जुलाहा/अंसारी),No,Yes,2,No,,No,Yes,Do nothing,No,Yes,No,,Nal Jal,No,Yes,WA number is different,Yes,"Yes, once or twice in a day",No,Yes,same GP,,No work done,Nali gali,3,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,1,No,0,No,0,No,0,3,4,3,0,0,0,0,3,0,No,No,No,Control
मधुबनी,Self,Std 6,Muslim,Married,EBC,BC-1/98/राईन या कुंजरा (मुस्लिम),No,Yes,2,No,,No,Yes,HH service business,No,Yes,Yes,No,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,Mnrega,Nal Jal,1,Yes,No,No,Last 2-3 months,No,Didn't speak,Yes,2,No,0,No,0,No,0,4,3,0,0,0,0,4,2,2,No,No,No,Control
मधुबनी,Self,Std 12,Muslim,Married,EBC,BC-1/94/मोमिन (मुस्लिम) (जुलाहा/अंसारी),No,No,,No,,No,Yes,Work on leased,No,Yes,No,,PHED,,No,,,,,Yes,same GP,,Nali gali,No work done,0,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,2,No,0,No,0,No,0,0,3,2,0,0,0,0,1,4,No,No,No,Control
मधुबनी,Self,Std 9,Hindu,Married,EBC,BC-1/53/बिन्द,No,No,,No,,No,No,Agri labor,No,Yes,No,,PHED,,No,,,,,Yes,same GP,,No work done,No work done,2,Yes,Yes,No,Last 6 months,No,Last 6 months,Yes,3,No,0,No,0,No,0,6,1,2,0,0,0,3,3,0,No,No,No,Treatment
मधुबनी,Self,Std 12,Hindu,Married,EBC,BC-1/10/कोरकू,No,No,,No,,No,Yes,Work on leased,No,Yes,Yes,No,No connection,,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,,Nali gali,Mnrega,2,Yes,Yes,No,Didn't speak,Yes,Last 6 months,Yes,3,Yes,1,No,0,No,0,5,3,4,0,0,0,3,3,4,No,No,No,Treatment
मधुबनी,Self,Never been to school,Muslim,Married,EBC,BC-1/83/धुनिया (मुस्लिम),No,Yes,1,No,,No,No,Homemaker,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,No work done,Nali gali,2,No,No,No,Didn't speak,No,Didn't speak,Yes,2,No,0,No,0,No,0,5,1,1,0,0,0,1,2,0,No,No,No,Spillover
मधुबनी,Spouse,Std 8,Muslim,Married,EBC,BC-1/94/मोमिन (मुस्लिम) (जुलाहा/अंसारी),No,Yes,1,Yes,1,No,Yes,Work on agri,No,Yes,Yes,No,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,Anyone,,Nali gali,Nal Jal,1,Yes,Yes,No,Didn't speak,Yes,Didn't speak,Yes,2,No,0,No,0,No,0,5,3,4,0,0,0,3,2,2,No,No,No,Treatment
मधुबनी,Self,Std 10,Hindu,Married,SC,"SC/20/पान, स्वासी",Yes,No,,Yes,1,No,No,NonAgri labor,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,2,No work done,Nal Jal,3,Yes,Yes,No,Didn't speak,No,Last 2-3 months,Yes,3,Yes,1,No,0,No,0,4,2,5,0,0,0,3,2,2,No,No,No,Spillover
मधुबनी,Spouse,Std 10,Hindu,Married,SC,SC/7/चौपाल,Yes,No,,No,,No,Yes,NonAgri labor,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,2,Nali gali,No Problem faced,1,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,3,Yes,1,No,0,No,0,2,2,0,0,0,0,1,1,1,No,No,No,Treatment
मधुबनी,Spouse,Std 12,Hindu,Married,GEN,ब्राह्मण,No,No,,No,,No,Yes,Work on leased,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,,No work done,No work done,2,Yes,No,No,Last 2-3 months,Yes,Last 2-3 months,Yes,3,Yes,1,No,0,No,0,5,3,0,0,0,0,3,3,2,No,No,No,Spillover
मधुबनी,Spouse,Std 12,Muslim,Married,EBC,BC-1/94/मोमिन (मुस्लिम) (जुलाहा/अंसारी),No,Yes,1,No,,No,Yes,NonAgri labor,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,Nali gali,Nal Jal,1,Yes,Yes,No,Didn't speak,Yes,More than 6 months,Yes,2,Yes,1,No,0,No,0,5,4,0,0,0,0,3,3,2,No,No,No,Treatment
मधुबनी,Spouse,Std 10,Hindu,Married,GEN,भूमिहार,No,Yes,1,No,,No,Yes,Work on agri,No,Yes,Yes,No,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,Anyone,,Nal Jal,No Problem faced,1,Yes,Yes,No,Didn't speak,Yes,Last 2-3 months,Yes,2,Yes,1,No,0,No,0,5,3,4,0,0,0,3,3,1,Yes,Yes,No,Treatment
मधुबनी,Spouse,Undergrad,Hindu,Married,EBC,BC-1/7/केवट (कउट),No,No,,No,,No,Yes,HH business,No,Yes,No,,Nal Jal,Yes,Yes,WA number is different,Yes,"Yes, as i receive the message",Yes,Yes,Anyone,,No work done,No work done,0,Yes,Yes,No,Didn't speak,No,Didn't speak,No,0,No,0,No,0,No,0,0,3,0,0,0,0,0,2,2,No,No,No,Treatment
मधुबनी,Child,Undergrad,Hindu,Married,EBC,BC-1/38/धानुक,No,No,,No,,No,Yes,Work on agri,No,Yes,Yes,No,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,Anyone,,No work done,Nali gali,1,Yes,Yes,No,Didn't speak,Yes,Didn't remember,Yes,3,No,0,No,0,No,0,4,2,0,0,0,0,1,1,0,No,No,No,Control
मधुबनी,Self,Never been to school,Hindu,Married,SC,SC/18/मुसहर,Yes,No,,No,,No,Yes,Work on agri,No,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,2,No work done,Nal Jal,3,Yes,Yes,No,Last 2-3 months,No,Last 2-3 months,Yes,1,No,0,No,0,No,0,4,1,0,0,0,0,1,0,0,No,No,No,Control
मधुबनी,Spouse,Std 10,Hindu,Married,GEN,भूमिहार,No,No,,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,,No work done,Mnrega,0,Yes,Yes,No,Last 6 months,Yes,Last 6 months,Yes,2,No,0,No,0,No,0,3,1,0,0,0,0,3,3,0,Yes,Yes,No,Control
मधुबनी,Spouse,Undergrad,Hindu,Married,EBC,BC-1/126/तेली (हिन्दू एवं मुस्लिम),No,No,,No,,No,Yes,Work on leased,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,,No work done,No work done,3,Yes,Yes,No,Didn't speak,Yes,Last 2-3 months,Yes,3,No,0,No,0,No,0,5,3,5,0,0,0,4,4,3,No,No,No,Control
मधुबनी,Self,Std 4,Hindu,Married,EBC,BC-1/64/मल्लाह,No,No,,No,,No,Yes,Work on agri,No,Yes,Yes,No,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,,No work done,Nali gali,3,Yes,Yes,No,Didn't speak,No,Last 6 months,Yes,3,Yes,1,No,0,No,0,3,2,0,0,0,0,2,3,2,No,No,No,Control
मधुबनी,Spouse,Std 10,Hindu,Married,GEN,ब्राह्मण,No,No,,No,,No,Yes,Service (pvt),No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,No work done,Nal Jal,4,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,2,No,0,No,0,No,0,2,3,3,0,0,0,2,0,0,No,No,No,Treatment
मधुबनी,Self,Std 8,Hindu,Married,GEN,ब्राह्मण,No,Yes,3,No,,No,Yes,Work on leased,No,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,,Nali gali,Nal Jal,1,Yes,Yes,Yes,Last 2-3 months,Yes,Lst month,Yes,2,No,0,No,0,No,0,5,3,5,0,0,0,4,3,2,No,No,No,Treatment
मधुबनी,Self,Postgard,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,No,No,Service (pvt),Yes,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,2,Indira Awas,Nal Jal,2,Yes,Yes,Yes,Last 6 months,Yes,Last 6 months,Yes,3,Yes,1,No,0,No,0,6,2,4,0,0,0,4,3,0,Yes,No,No,Spillover
मधुबनी,Self,Undergrad,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,No,Yes,Service (govt),Yes,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,2,No work done,No work done,3,Yes,Yes,No,Last 2-3 months,Yes,Last 2-3 months,Yes,3,No,0,Yes,1,No,0,6,3,2,0,0,0,4,2,3,No,No,No,Treatment
मधुबनी,Spouse,Std 5,Hindu,Married,EBC,BC-1/118/हलुवाई,No,Yes,1,No,,No,Yes,Work on leased,No,Yes,No,,No connection,,No,,,,,Yes,same GP,,No work done,No work done,2,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,3,No,0,No,0,No,0,4,3,0,0,0,0,3,3,2,No,No,No,Control
मधुबनी,Spouse,Std 10,Muslim,Married,GEN,शैख़ (मुस्लिम),No,No,,No,,No,Yes,Service (pvt),No,Yes,Yes,No,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,Anyone,,Indira Awas,Nal Jal,2,Yes,Yes,Yes,Didn't speak,Yes,Last 2-3 months,Yes,3,Yes,1,Yes,3,No,0,6,2,3,0,0,0,4,3,3,No,No,No,Control
मधुबनी,Self,Std 12,Hindu,Married,GEN,राजपूत,No,No,,No,,No,No,"Sachiv,Asha, worker",No,Yes,Yes,No,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,,No work done,No work done,0,Yes,Yes,Yes,Didn't speak,Yes,Didn't speak,Yes,2,No,0,No,0,No,0,0,4,0,0,0,0,4,2,0,Yes,Yes,No,Control
मधुबनी,Self,Std 10,Hindu,Married,GEN,ब्राह्मण,No,No,,No,,No,Yes,Work on agri,Yes,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,,No work done,No work done,2,Yes,No,No,Last 2-3 months,No,More than 6 months,Yes,3,No,0,No,0,No,0,5,3,3,0,0,0,3,2,2,Yes,No,No,Control
मधुबनी,Self,Std 5,Hindu,Married,EBC,BC-1/61/माली (मलाकार),No,No,,Yes,2,No,No,HH service business,No,Yes,Yes,No,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,Anyone,,No work done,Nali gali,1,Yes,No,No,Didn't speak,No,Didn't speak,Yes,2,No,0,No,0,No,0,5,2,3,0,0,0,2,1,0,No,No,No,Control
मधुबनी,Spouse,Std 5,Muslim,Married,GEN,शैख़ (मुस्लिम),No,No,,No,,No,Yes,HH service business,No,Yes,Yes,Yes,No connection,,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,Other GP but same block,,No work done,No work done,0,No,Yes,No,Last 6 months,No,Last 6 months,Yes,2,Yes,1,No,0,No,0,2,4,4,0,0,0,4,2,0,No,No,No,Control
मधुबनी,Spouse,Std 12,Hindu,Married,BC,BC-2/4/कुशवाहा (कोईरी),No,Yes,1,No,,No,Yes,Work on agri,No,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,,No work done,No work done,2,Yes,No,No,Didn't speak,No,Didn't speak,Yes,2,No,0,No,0,No,0,4,3,0,0,0,0,3,2,2,No,No,No,Control
मधुबनी,Self,Std 5,Hindu,Married,EBC,BC-1/64/मल्लाह,No,Yes,2,No,,No,Yes,Work on agri,No,Yes,No,,No connection,,No,,,,,Yes,same GP,,Nali gali,No Problem faced,1,No,No,No,Last week,No,Didn't speak,Yes,2,No,0,No,0,No,0,0,4,5,0,0,0,0,2,2,Yes,No,No,Spillover
मधुबनी,Self,Std 10,Muslim,Married,GEN,शैख़ (मुस्लिम),No,Yes,1,No,,No,Yes,Work on agri,No,Yes,No,,No connection,,No,,,,,Yes,same GP,,Nali gali,No work done,0,No,No,No,More than 6 months,No,More than 6 months,Yes,2,No,0,No,0,No,0,5,3,0,0,0,0,3,3,1,No,No,No,Treatment
मधुबनी,Child,Undergrad,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,Yes,1,No,,No,No,Service (pvt),No,Yes,No,,Nal Jal,No,Yes,WA number is different,Yes,"Yes, once or twice in a day",Yes,Yes,Anyone,,No work done,Nal Jal,1,Yes,Yes,Yes,Didn't speak,Yes,Last 6 months,Yes,3,No,0,No,0,No,0,6,2,4,0,0,0,4,1,1,Yes,Yes,No,Treatment
मधुबनी,Spouse,Std 10,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,Yes,Yes,WA number is different,Yes,"Yes, once or twice in a day",No,Yes,same GP,,No work done,Nali gali,4,Yes,Yes,Yes,Lst month,Yes,Lst month,Yes,1,No,0,No,0,No,0,6,1,1,0,0,0,0,2,0,No,No,No,Spillover
मधुबनी,Self,Std 5,Muslim,Married,GEN,शैख़ (मुस्लिम),No,No,,No,,No,No,Service (pvt),No,Yes,No,,No connection,,Yes,same number,Yes,"Yes, as i receive the message",Yes,No,,,No work done,No work done,0,Yes,Yes,Yes,Didn't speak,No,Last week,Yes,3,No,0,No,0,No,0,6,2,0,0,0,0,3,3,0,Yes,No,No,Spillover
मधुबनी,Child,Undergrad,Hindu,Unmarried,EBC,BC-1/97/प्रजापति (कुम्हार),No,No,,No,,No,Yes,HH service business,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,Anyone,,No work done,Nali gali,3,Yes,No,No,Last 6 months,No,Last 2-3 months,Yes,3,No,0,No,0,No,0,0,1,0,0,0,0,1,2,0,Yes,No,No,Control
मधुबनी,Spouse,Std 10,Muslim,Married,EBC,BC-1/94/मोमिन (मुस्लिम) (जुलाहा/अंसारी),No,Yes,3,No,,No,No,Do nothing,No,Yes,No,,No connection,,No,,,,,No,,,Nali gali,No Problem faced,1,Yes,No,No,Didn't speak,Yes,Didn't speak,Yes,3,No,0,No,0,No,0,1,2,3,0,0,0,3,2,1,No,No,No,Spillover
मधुबनी,Spouse,Postgard,Hindu,Married,GEN,ब्राह्मण,No,No,,No,,No,Yes,Service (pvt),No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,Nali gali,No work done,2,Yes,Yes,Yes,Didn't speak,Yes,Last week,Yes,2,No,0,No,0,No,0,4,2,0,0,0,0,2,2,2,Yes,No,No,Spillover
मधुबनी,Spouse,Never been to school,Hindu,Married,EBC,BC-1/94/मोमिन (मुस्लिम) (जुलाहा/अंसारी),Yes,Yes,2,No,,No,Yes,Agri labor,No,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,2,Nali gali,No Problem faced,1,No,No,No,Didn't speak,No,Last 6 months,Yes,2,No,0,No,0,No,0,3,4,5,0,0,0,5,2,2,Yes,No,No,Control
मधुबनी,Spouse,Std 5,Hindu,Married,SC,SC/21/पासी,No,No,,No,,No,Yes,NonAgri labor,No,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,,Nal Jal,No Problem faced,2,Yes,Yes,No,Didn't speak,Yes,Didn't speak,Yes,3,No,0,No,0,No,0,4,3,4,0,0,0,3,3,1,No,No,No,Control
मधुबनी,Self,Std 7,Hindu,Married,BC,"BC-2/20/बनिया-(सुढी,मोदक/मायरा, रोनियार, पनसारी, मोदी,कसेरा,केशरवानी, ठठेरा, कलवार(कलाल/एराकी),(वियाहुत कलवार),कमलापुरी वैश्यल,माहुरीवैश्यर, बंगी वैश्य (बंगाली बनिया),बर्नवाल, अग्रहरि वैश्य, वैश्य पोद्दार, कसौधन, गंधबनिक, बाथम वैश्य, गोलदार (पूर्वी/पश्चिम चंपारण), कमलापुरी वायल",No,Yes,1,No,,No,Yes,HH business,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,Indira Awas,Nal Jal,3,Yes,Yes,Yes,Lst month,No,Didn't speak,Yes,2,Yes,2,No,0,No,0,5,3,0,0,0,0,3,2,1,No,No,No,Treatment
मधुबनी,Self,Std 4,Hindu,Married,EBC,BC-1/44/नाई,No,No,,No,,No,Yes,HH service business,No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,No work done,No work done,3,Yes,Yes,No,Didn't speak,Yes,Didn't speak,Yes,3,No,0,No,0,No,0,6,1,0,0,0,0,4,2,0,No,No,No,Treatment
मधुबनी,Child,Undergrad,Muslim,Married,EBC,BC-1/111/मुकेरी (मुस्लिम),No,Yes,1,No,,No,Yes,Work on agri,Yes,Yes,No,,Nal Jal,No,Yes,WA number is different,Yes,"Yes, as i receive the message",No,Yes,None,,No work done,Nali gali,2,Yes,Yes,Yes,Didn't speak,Yes,Last 2-3 months,Yes,2,No,0,No,0,No,0,6,1,5,0,0,0,4,0,0,No,No,No,Spillover
मधुबनी,Spouse,Std 10,Hindu,Married,GEN,ब्राह्मण,No,No,,No,,No,Yes,HH service business,No,Yes,No,,No connection,,Yes,WA number is different,Yes,"Yes, once or twice in a day",No,Yes,same GP,,Nali gali,No work done,0,Yes,Yes,Yes,Didn't speak,Yes,Last 6 months,Yes,2,No,0,No,0,No,0,0,3,0,0,0,0,2,2,0,Yes,No,No,Spillover
मधुबनी,Spouse,Std 5,Muslim,Married,GEN,शैख़ (मुस्लिम),No,No,,No,,No,Yes,NonAgri labor,No,Yes,No,,Nal Jal,No,No,,,,,Yes,Anyone,,Shauchalaya,No Problem faced,1,Yes,Yes,No,Didn't speak,No,Last 2-3 months,No,0,No,0,No,0,No,0,0,3,0,0,0,0,2,2,1,No,No,No,Spillover
मधुबनी,Self,Std 10,Muslim,Married,GEN,शैख़ (मुस्लिम),No,No,,Yes,1,No,No,Service (pvt),No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,Nal Jal,4,Yes,Yes,No,Didn't speak,No,Last 6 months,Yes,2,No,0,No,0,No,0,3,2,2,0,0,0,2,3,1,No,No,No,Treatment
मधुबनी,Self,Never been to school,Muslim,Married,EBC,BC-1/109/रंगरेज (मुस्लिम),No,Yes,1,No,,No,No,NonAgri labor,No,Yes,No,,No connection,,No,,,,,Yes,same GP,,No work done,Nal Jal,3,Yes,Yes,No,Didn't speak,No,Last 2-3 months,Yes,2,No,0,No,0,No,0,3,2,0,0,0,0,2,2,0,Yes,No,Yes,Treatment
मधुबनी,Self,Undergrad,Muslim,Unmarried,EBC,BC-1/108/सैकलगर (सिकलगर) (मुस्लिम),No,No,,No,,No,Yes,HH business,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,,No work done,No work done,3,Yes,Yes,No,Didn't speak,Yes,Last 2-3 months,Yes,3,Yes,1,No,0,No,0,5,3,4,0,0,0,3,2,3,No,No,No,Spillover
मधुबनी,Self,Postgard,Hindu,Married,EBC,BC-1/113/बढई,No,Yes,1,No,,No,No,Work on leased,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,,Nal Jal,Nali gali,0,Yes,Yes,Yes,Didn't speak,Yes,Didn't speak,Yes,2,No,0,No,0,No,0,3,1,0,0,0,0,0,3,2,No,No,No,Control
मधुबनी,Self,Std 8,Muslim,Married,GEN,शैख़ (मुस्लिम),No,No,,No,,No,No,HH business,No,Yes,No,,Nal Jal,No,Yes,WA number is different,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,Nal Jal,3,Yes,No,Yes,Lst month,Yes,Last 2-3 months,Yes,3,Yes,1,No,0,No,0,3,2,0,0,0,0,2,2,0,Yes,No,No,Control
मधुबनी,Self,Std 10,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,Yes,Yes,Work on agri,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,2,No work done,No work done,2,Yes,Yes,No,Last week,No,Lst month,Yes,3,No,0,No,0,No,0,5,3,3,0,0,0,3,3,2,No,No,No,Control
मधुबनी,Spouse,Std 10,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,Yes,1,Yes,1,No,Yes,Work on agri,No,Yes,No,,Nal Jal,No,No,,,,,Yes,Anyone,,No work done,No work done,2,Yes,Yes,No,Last 2-3 months,No,Lst month,Yes,3,No,0,No,0,No,0,4,3,0,0,0,0,3,3,2,No,No,No,Control
मधुबनी,Spouse,Std 10,Muslim,Married,GEN,शैख़ (मुस्लिम),No,Yes,1,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,Nali gali,0,Yes,Yes,No,Last 2-3 months,Yes,Last 2-3 months,Yes,2,Yes,1,No,0,No,0,3,4,0,0,0,0,4,2,0,Yes,No,No,Control
मधुबनी,Spouse,Never been to school,Hindu,Married,SC,SC/7/चौपाल,Yes,No,,No,,No,No,NonAgri labor,No,Yes,No,,No connection,,Yes,WA number is different,Yes,Rarely,No,Yes,same GP,2,No work done,No work done,3,Yes,Yes,Yes,Didn't speak,Yes,Last 2-3 months,Yes,3,No,0,No,0,No,0,0,1,2,0,0,0,1,3,0,No,No,No,Spillover
मधुबनी,Self,Std 5,Muslim,Widowed,GEN,शैख़ (मुस्लिम),No,Yes,1,No,,No,Yes,Others,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,Anyone,,Nali gali,Nal Jal,1,Yes,Yes,No,Didn't speak,No,Last 2-3 months,Yes,2,No,0,No,0,No,0,5,2,5,0,0,0,4,3,1,No,No,No,Treatment
मधुबनी,Self,Std 7,Hindu,Married,GEN,शैख़ (मुस्लिम),No,No,,No,,No,Yes,HH service business,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,,No work done,Nali gali,3,Yes,Yes,Yes,Last 6 months,Yes,Lst month,Yes,3,Yes,3,No,0,No,0,5,1,0,0,0,0,0,2,0,Yes,Yes,No,Spillover
